"LEA.Name","School.Code","School.Name","SBE.District","SPG.Grade","SPG.Score","Reading.SPG.Grade","Reading..SPG.Score","Math.SPG.Grade","Math.SPG.Score","EVAAS.Growth.Status","EVAAS.Growth.Score","Overall.Achievement.Score.99","Read.Score.99","Math.Score.99","Science.Score.99","Math.I.Score.99","English.II.Score.99","Biology.Score.99","The.ACT.Score.99","ACT.WorkKeys.Score.99","Math.Course.Rigor.Score.99","Cohort.Grad.Rate.Std.Score.99","State.Gap.Compared"
"Wake County Schools","920516","North Ridge Elementary","North Central","C",61,"C",61,"C",65,"NotMet",63.8,61,59,63,58,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920520","Northwoods Elementary","North Central","B",71,"C",65,"B",72,"Met",84.7,67,63,68,80,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920522","Oak Grove Elementary","North Central","B",81,"B",78,"B",81,"Met",82.1,81,80,79,86,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920523","Olive Chapel Elementary","North Central","B",77,"B",76,"B",77,"NotMet",56.6,82,81,80,90,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920524","Olds Elementary","North Central","B",72,"B",77,"B",70,"NotMet",56.8,75,80,73,71,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920525","Partnership Elementary","North Central","C",63,"C",65,"C",60,"Met",70.3,61,64,55,71,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920526","Panther Creek High","North Central","A+NG",88,"",NA,"",NA,"Exceeded",93.2,87,NA,NA,NA,78,84,83,84,91,99,99,"Y"
"Wake County Schools","920528","Phillips High","North Central","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920530","Penny Road Elementary","North Central","B",79,"B",77,"B",80,"Met",81.3,79,77,79,84,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920531","Pleasant Union Elementary","North Central","B",79,"B",81,"B",76,"NotMet",69.8,81,83,78,88,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920532","Poe Elementary","North Central","D",54,"D",53,"C",57,"Met",72.5,49,46,52,53,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920536","Powell Elementary","North Central","C",57,"C",58,"C",59,"Met",77.2,52,53,53,47,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920540","Rand Road Elementary","North Central","C",67,"C",69,"C",69,"NotMet",67.6,67,69,68,60,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920542","Reedy Creek Elementary","North Central","C",69,"C",66,"C",67,"Met",84.6,65,61,65,79,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920543","Richland Creek ES","North Central","C",59,"C",58,"C",61,"NotMet",59.2,59,56,61,63,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920544","Rolesville Elementary","North Central","B",74,"C",68,"B",76,"Met",80.1,73,67,74,85,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920545","Rolesville Middle","North Central","C",62,"C",63,"D",54,"NotMet",63.3,62,62,51,82,94,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920546","Rolesville High","North Central","D",48,"",NA,"",NA,"NotMet",56.1,45,NA,NA,NA,42,57,42,37,NA,NA,NA,""
"Wake County Schools","920548","Root Elementary","North Central","B",78,"B",75,"B",79,"Met",77.7,78,76,78,84,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920550","Salem Elementary","North Central","B",70,"B",70,"B",71,"NotMet",58.2,73,72,73,79,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920551","Salem Middle","North Central","B",78,"B",74,"B",74,"Exceeded",87.9,76,73,71,85,99,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920552","Sanderson High","North Central","B",74,"",NA,"",NA,"Exceeded",93.7,69,NA,NA,NA,51,65,63,68,85,89,81,""
"Wake County Schools","920554","Sanford Creek Elementary","North Central","C",68,"B",70,"C",68,"Met",71.3,67,68,67,65,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920560","Smith Elementary","North Central","C",55,"C",56,"D",54,"Met",81.9,49,49,49,47,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920562","Southeast Raleigh High","North Central","C",67,"",NA,"",NA,"Exceeded",95.8,60,NA,NA,NA,41,48,51,45,78,81,84,""
"Wake County Schools","920564","Stough Elementary","North Central","C",55,"D",51,"C",58,"NotMet",67.9,52,48,53,61,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920568","Swift Creek Elementary","North Central","C",68,"C",66,"B",70,"Met",73.8,66,64,67,69,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920569","Sycamore Creek Elementary","North Central","A+NG",85,"A",86,"A",85,"Met",78.3,86,86,86,87,NA,NA,NA,NA,NA,NA,NA,"Y"
"Wake County Schools","920570","Timber Drive Elementary","North Central","C",58,"C",57,"C",58,"NotMet",57.1,58,57,57,64,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920571","Turner Creek Elementary","North Central","B",76,"B",75,"B",78,"NotMet",61.9,80,77,81,84,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920572","Underwood Elementary","North Central","B",81,"B",77,"B",84,"Met",81.2,81,79,82,84,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920576","Vance Elementary","North Central","C",60,"C",61,"C",58,"NotMet",65.5,59,59,56,68,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920580","Vandora Springs Elementary","North Central","D",54,"C",57,"C",55,"NotMet",62,52,54,51,47,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920581","Vernon Malone College and Career Academy","North Central","C",60,"",NA,"",NA,"Met",82.7,54,NA,NA,NA,17,60,50,56,NA,99,36,""
"Wake County Schools","920582","Wake STEM Early College High School","North Central","A",93,"",NA,"",NA,"Exceeded",86.2,95,NA,NA,NA,99,95,94,95,NA,99,NA,"N"
"Wake County Schools","920583","Wake Early College of Health and Science","North Central","A",91,"",NA,"",NA,"Exceeded",95.2,89,NA,NA,NA,79,93,83,84,NA,99,99,"N"
"Wake County Schools","920584","Wake Forest Elementary","North Central","C",66,"C",67,"C",67,"NotMet",56.3,68,66,70,70,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920585","Wake Young Men's Leadership Academy","North Central","C",67,"B",75,"D",53,"NotMet",63.4,67,73,52,91,43,73,81,92,NA,NA,NA,""
"Wake County Schools","920586","Wake Young Women's Leadership Academy","North Central","B",78,"B",81,"B",70,"Exceeded",88.7,76,81,65,73,85,86,73,77,NA,NA,NA,""
"Wake County Schools","920588","Wake Forest High School","North Central","B",81,"",NA,"",NA,"Exceeded",100,76,NA,NA,NA,53,72,74,70,89,93,91,""
"Wake County Schools","920592","Wake Forest Middle School","North Central","C",62,"C",61,"C",55,"Met",70.2,60,58,51,79,79,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920593","Wakefield Elementary","North Central","C",58,"C",59,"C",60,"NotMet",60,57,57,58,58,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920594","Wakefield Middle","North Central","B",73,"B",74,"C",62,"Exceeded",86,69,70,58,85,92,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920595","Wakefield High","North Central","B",78,"",NA,"",NA,"Exceeded",94.5,73,NA,NA,NA,56,73,63,68,82,90,89,""
"Wake County Schools","920596","Washington Elementary","North Central","B",73,"B",71,"B",72,"Met",83.1,70,70,69,75,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920597","Wakelon Elementary","North Central","C",60,"C",56,"C",64,"Met",82.3,55,49,60,55,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920598","Weatherstone Elementary","North Central","B",79,"B",71,"B",81,"Met",84,77,71,80,90,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920599","Walnut Creek ES","North Central","D",53,"D",53,"D",53,"Met",80.8,46,45,46,47,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920600","Wendell Elementary","North Central","C",60,"C",56,"C",60,"Met",77.6,56,52,55,70,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920601","Wendell Middle","North Central","D",50,"D",47,"D",43,"Met",71.5,44,42,35,69,84,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920604","West Cary Middle","North Central","B",74,"B",74,"C",64,"Met",73.5,75,73,66,93,91,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920606","West Lake Elementary","North Central","B",74,"B",74,"B",72,"Met",75.8,73,73,71,79,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920607","West Lake Middle","North Central","B",72,"B",71,"C",62,"Met",71.9,72,71,63,86,99,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920608","West Millbrook Middle","North Central","C",63,"C",63,"C",55,"Met",77.7,60,61,49,75,92,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920616","Wilburn Elementary","North Central","D",47,"D",47,"D",48,"Met",71,41,40,41,43,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920618","Wildwood Forest Elementary","North Central","C",62,"C",62,"C",64,"Met",78.9,58,57,59,52,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920620","Wiley Elementary","North Central","C",63,"C",65,"C",61,"NotMet",63.5,63,63,62,68,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920624","Willow Springs Elementary","North Central","B",83,"B",77,"A",85,"Exceeded",87.6,82,77,85,90,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920626","Yates Mill Elementary","North Central","B",71,"C",63,"B",74,"Met",80.4,69,60,73,83,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920628","York Elementary","North Central","C",69,"B",70,"C",65,"Met",83.6,66,66,61,79,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920632","Zebulon Elementary","North Central","D",53,"C",55,"C",56,"NotMet",58.9,52,53,53,48,NA,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920636","Zebulon Middle","North Central","C",55,"D",53,"D",48,"Met",81.5,48,47,39,66,99,NA,NA,NA,NA,NA,NA,""
"Wake County Schools","920700","East Wake School of Health Science","North Central","C",69,"",NA,"",NA,"Exceeded",87.4,64,NA,NA,NA,42,62,38,55,95,93,88,""
"Wake County Schools","920701","East Wake School of Integrated Technolog","North Central","C",63,"",NA,"",NA,"Met",81.8,58,NA,NA,NA,28,51,43,39,74,92,87,""
"Wake County Schools","920702","East Wake School of Arts Education and G","North Central","C",68,"",NA,"",NA,"Exceeded",91.8,62,NA,NA,NA,34,54,57,43,70,99,86,""
"Wake County Schools","920703","East Wake School of Engineering","North Central","C",59,"",NA,"",NA,"Met",80.9,54,NA,NA,NA,28,52,28,33,86,90,87,""
"Warren County Schools","930330","Mariam Boyd Elementary","North Central","D",44,"D",43,"D",45,"NotMet",68.8,38,36,39,39,NA,NA,NA,NA,NA,NA,NA,""
"Warren County Schools","930340","Northside K-8","North Central","D",43,"D",44,"D",41,"Exceeded",89,31,35,29,28,NA,NA,NA,NA,NA,NA,NA,""
"Warren County Schools","930344","South Warren Elementary","North Central","C",56,"D",50,"C",63,"Exceeded",85.7,48,42,55,44,NA,NA,NA,NA,NA,NA,NA,""
"Warren County Schools","930348","Vaughan Elementary","North Central","C",64,"C",67,"C",61,"Exceeded",86.3,58,64,55,48,NA,NA,NA,NA,NA,NA,NA,""
"Warren County Schools","930352","Warren County High","North Central","D",46,"",NA,"",NA,"NotMet",50,45,NA,NA,NA,15,36,12,36,51,99,66,""
"Warren County Schools","930354","Warren County Middle","North Central","D",40,"D",43,"F",29,"Met",74.4,32,33,17,55,81,NA,NA,NA,NA,NA,NA,""
"Warren County Schools","930360","Warren Early College High","North Central","C",62,"",NA,"",NA,"NotMet",63.1,61,NA,NA,NA,59,58,32,67,NA,99,74,""
"Warren County Schools","930700","Warren New Tech High","North Central","C",58,"",NA,"",NA,"NotMet",65.8,56,NA,NA,NA,30,53,30,50,NA,99,90,""
"Washington County Schools","940306","Creswell Elementary","Northeast","D",47,"D",51,"D",44,"Met",81.8,38,43,34,39,NA,NA,NA,NA,NA,NA,NA,""
"Washington County Schools","940308","Creswell High","Northeast","C",58,"C",57,"D",41,"Met",74.5,54,52,31,50,45,44,41,32,65,99,93,""
"Washington County Schools","940314","Pines Elementary","Northeast","D",40,"D",43,"F",38,"Met",71.8,32,35,29,29,NA,NA,NA,NA,NA,NA,NA,""
"Washington County Schools","940316","Plymouth High","Northeast","C",55,"",NA,"",NA,"Met",71.4,51,NA,NA,NA,29,28,21,22,63,99,87,""
"Washington County Schools","940328","Washington County Union","Northeast","D",52,"D",49,"D",42,"Exceeded",99.8,40,38,28,76,83,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950308","Bethel Elementary","Northwest","C",62,"C",64,"C",55,"Exceeded",86.2,56,60,47,70,NA,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950312","Blowing Rock Elementary","Northwest","B",81,"B",81,"B",78,"Met",83.5,81,82,76,89,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950316","Cove Creek Elementary","Northwest","C",67,"C",69,"C",65,"Met",76,65,67,62,65,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950320","Green Valley Elementary","Northwest","C",67,"C",68,"C",60,"Exceeded",90.3,61,63,53,74,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950322","Hardin Park Elementary","Northwest","B",76,"B",75,"B",75,"Met",81.3,75,74,73,80,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950324","Mabel Elementary","Northwest","C",62,"C",66,"C",57,"Met",81.6,58,62,51,66,NA,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950328","Parkway Elementary","Northwest","B",74,"B",72,"B",73,"Met",83.5,72,71,70,77,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950332","Valle Crucis Elementary","Northwest","B",74,"B",77,"C",67,"Met",77.6,74,76,64,86,99,NA,NA,NA,NA,NA,NA,""
"Watauga County Schools","950336","Watauga High","Northwest","B",74,"",NA,"",NA,"NotMet",59.4,77,NA,NA,NA,56,77,70,73,86,99,88,""
"Wayne County Public Schools","960312","Brogden Middle","Southeast","F",35,"F",39,"F",32,"Met",73.6,25,29,19,25,78,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960314","Brogden Primary","Southeast","F",38,"F",36,"D",41,"Met",70.4,29,28,31,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960316","Carver Elementary","Southeast","D",51,"D",51,"D",49,"Exceeded",85.2,42,43,41,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960318","Carver Heights Elementary","Southeast","F",35,"F",36,"F",33,"Met",81.4,23,24,22,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960324","Charles B Aycock High","Southeast","B",70,"",NA,"",NA,"Met",80.2,68,NA,NA,NA,49,58,60,57,89,94,88,""
"Wayne County Public Schools","960326","Dillard Middle","Southeast","F",23,"F",31,"F",20,"NotMet",57,15,19,7,18,69,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960329","Eastern Wayne Elementary","Southeast","D",46,"D",50,"D",46,"Met",82.5,37,41,35,29,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960330","Eastern Wayne High","Southeast","C",64,"",NA,"",NA,"Met",71,63,NA,NA,NA,33,47,51,53,78,99,90,""
"Wayne County Public Schools","960331","Eastern Wayne Middle","Southeast","D",53,"C",56,"D",42,"Exceeded",87.7,44,49,31,60,99,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960332","Edgewood Cmty Developmental","Southeast","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960334","Fremont STARS Elementary","Southeast","C",60,"C",59,"C",61,"Met",81.8,55,54,55,56,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960335","Goldsboro High","Southeast","D",43,"",NA,"",NA,"NotMet",54.5,40,NA,NA,NA,14,25,17,25,70,99,80,""
"Wayne County Public Schools","960336","Grantham","Southeast","C",62,"C",60,"C",59,"Exceeded",92.7,54,54,51,64,99,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960340","Greenwood Middle","Southeast","C",59,"C",55,"C",56,"Exceeded",94.4,50,48,46,59,99,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960344","Meadow Lane Elementary","Southeast","C",67,"C",66,"C",67,"Exceeded",91.4,61,61,60,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960348","Mount Olive Middle","Southeast","D",48,"D",51,"D",40,"Met",83.6,40,44,29,46,99,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960360","Norwayne Middle","Southeast","C",65,"C",63,"C",59,"Exceeded",90.8,59,57,51,78,94,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960370","Rosewood Elementary","Southeast","C",57,"C",58,"C",56,"Met",71.8,53,55,49,59,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960372","Rosewood High","Southeast","C",69,"",NA,"",NA,"Met",80.4,66,NA,NA,NA,48,47,55,62,88,99,92,""
"Wayne County Public Schools","960374","Rosewood Middle","Southeast","C",59,"D",54,"C",58,"Met",80.9,54,51,51,62,99,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960376","School Street Elementary","Southeast","D",42,"F",39,"D",44,"Met",81.3,32,28,35,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960380","Southern Wayne High","Southeast","D",51,"",NA,"",NA,"NotMet",50,51,NA,NA,NA,27,36,28,37,78,99,80,""
"Wayne County Public Schools","960382","Spring Creek Elementary","Southeast","C",59,"D",50,"C",66,"Exceeded",90.7,51,43,58,52,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960386","Spring Creek High","Southeast","D",53,"D",48,"F",39,"NotMet",69.4,49,40,30,52,37,46,50,49,94,99,81,""
"Wayne County Public Schools","960388","Tommy's Road Elementary","Southeast","C",55,"C",56,"C",56,"Met",83.9,48,50,49,44,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960390","North Drive Elementary","Southeast","D",50,"D",53,"D",47,"Met",84.3,42,45,38,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960450","Northeast Elementary","Southeast","C",57,"C",62,"C",56,"NotMet",67.1,55,58,53,52,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960454","Northwest Elementary","Southeast","C",63,"C",65,"C",59,"Exceeded",86.3,57,60,52,61,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960488","Wayne Middle / High Academy","Southeast","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wayne County Public Schools","960490","Wayne Early / Middle College High","Southeast","A",92,"",NA,"",NA,"Exceeded",85,94,NA,NA,NA,91,90,83,99,NA,99,99,"N"
"Wayne County Public Schools","960700","Wayne School of Engineering","Southeast","B",84,"A",86,"B",73,"Met",81.4,84,86,72,99,80,84,74,78,85,99,99,""
"Wilkes County Schools","970308","Boomer-Ferguson Elementary","Northwest","C",56,"C",61,"D",52,"Met",77.4,51,56,45,50,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970310","C B Eller Elementary","Northwest","C",69,"C",67,"C",67,"Exceeded",86.7,64,62,62,77,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970312","C C Wright Elementary","Northwest","D",51,"D",51,"D",53,"Met",83.7,43,44,44,40,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970315","Central Wilkes Middle","Northwest","C",63,"C",67,"D",52,"Exceeded",92.6,55,60,43,72,99,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970320","East Wilkes High","Northwest","C",61,"",NA,"",NA,"NotMet",51.9,63,NA,NA,NA,37,56,45,53,79,99,84,""
"Wilkes County Schools","970322","East Wilkes Middle","Northwest","C",65,"C",65,"C",55,"Exceeded",86,60,60,48,87,99,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970337","Millers Creek Elementary","Northwest","C",66,"C",62,"C",68,"Exceeded",90.8,59,56,62,61,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970340","Moravian Falls Elementary","Northwest","B",74,"C",67,"B",74,"Exceeded",89.3,70,63,71,99,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970344","Mount Pleasant Elementary","Northwest","C",60,"C",67,"C",57,"NotMet",68.6,58,63,55,53,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970348","Mountain View Elementary","Northwest","C",66,"C",62,"C",65,"Exceeded",86.3,62,56,62,80,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970352","Mulberry Elementary","Northwest","C",62,"C",62,"C",56,"Met",75.6,58,56,54,75,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970356","North Wilkes High","Northwest","C",62,"",NA,"",NA,"NotMet",52.7,65,NA,NA,NA,42,48,63,59,75,88,91,""
"Wilkes County Schools","970358","North Wilkes Middle","Northwest","C",56,"C",56,"D",45,"Met",84.9,49,49,36,83,99,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970360","North Wilkesboro Elementary","Northwest","D",52,"D",50,"D",53,"Met",83.9,44,42,44,46,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970368","Roaring River Elementary","Northwest","C",61,"C",58,"C",58,"Exceeded",88.2,54,52,51,73,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970370","Ronda-Clingman Elementary","Northwest","C",55,"D",54,"D",51,"Met",74.4,50,48,45,72,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970376","Traphill Elementary","Northwest","D",49,"D",51,"D",47,"Met",71.3,44,45,41,50,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970388","West Wilkes High","Northwest","B",78,"",NA,"",NA,"Exceeded",91.5,74,NA,NA,NA,66,60,65,65,92,95,88,""
"Wilkes County Schools","970389","West Wilkes Middle","Northwest","C",69,"C",66,"C",62,"Exceeded",93.9,62,61,55,84,99,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970390","Wilkes Central High","Northwest","C",59,"",NA,"",NA,"NotMet",58.3,59,NA,NA,NA,31,52,48,52,75,81,88,""
"Wilkes County Schools","970392","Wilkesboro Elementary","Northwest","B",72,"C",69,"B",71,"Met",83.3,69,65,68,84,NA,NA,NA,NA,NA,NA,NA,""
"Wilkes County Schools","970393","Wilkes Early College High","Northwest","B",76,"",NA,"",NA,"Met",74.1,77,NA,NA,NA,70,78,44,81,NA,99,88,""
"Wilson County Schools","980306","Milton M Daniels Learning Cntr","North Central","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980308","B O Barnes Elementary","North Central","F",35,"F",33,"F",33,"NotMet",65.3,28,26,24,52,NA,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980317","Charles H Darden Middle","North Central","D",42,"D",45,"F",25,"Exceeded",85.6,31,36,12,70,56,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980318","Beddingfield High","North Central","D",54,"",NA,"",NA,"NotMet",57.2,54,NA,NA,NA,33,36,29,60,64,99,82,""
"Wilson County Schools","980320","Elm City Elementary","North Central","C",61,"C",57,"C",61,"Met",84.8,55,51,55,66,NA,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980324","Elm City Middle","North Central","C",55,"C",57,"D",48,"NotMet",64.2,53,54,43,76,95,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980336","Fike High","North Central","C",64,"",NA,"",NA,"Met",72.2,62,NA,NA,NA,46,52,48,54,64,99,80,""
"Wilson County Schools","980338","Forest Hills Middle","North Central","D",52,"D",54,"D",42,"Met",81.6,45,47,33,71,58,NA,NA,NA,NA,NA,NA,""
"Wilson County Schools","980340","Gardners Elementary","North Central","B",77,"C",69,"B",77,"Met",83.6,75,67,75,99,NA,NA,NA,NA,NA,NA,NA,""
